t,S(t),A_mean(t),f_mean(t),effort(t),cpu_step(t),C(t),E(t),L(t),variance_d2S,entropy_S,effort_status,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio
21.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.532778,0.500000,stable,0.255770,0,0,0,1.618034
21.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.451022,0.500000,stable,0.255773,0,0,0,1.618034
21.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.239895,0.500000,stable,0.158080,0,0,0,1.618034
21.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.192469,0.500000,stable,0.000005,0,0,0,1.618034
21.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.168913,0.500000,stable,0.158071,0,0,0,1.618034
21.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.634221,0.500000,stable,0.255770,0,0,0,1.618034
22,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.636174,0.500000,stable,0.255773,0,0,0,1.618034
22.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.494806,0.500000,stable,0.158080,0,0,0,1.618034
22.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.471782,0.500000,stable,0.000005,0,0,0,1.618034
22.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.372528,0.500000,stable,0.158071,0,0,0,1.618034
22.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.668980,0.500000,stable,0.255770,0,0,0,1.618034
22.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.505315,0.500000,stable,0.255773,0,0,0,1.618034
22.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.305898,0.500000,stable,0.158080,0,0,0,1.618034
22.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.347465,0.500000,stable,0.000005,0,0,0,1.618034
22.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.364525,0.500000,stable,0.158071,0,0,0,1.618034
22.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.761552,0.500000,stable,0.255770,0,0,0,1.618034
23,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.674385,0.500000,stable,0.255773,0,0,0,1.618034
23.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.538771,0.500000,stable,0.158080,0,0,0,1.618034
23.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.602774,0.500000,stable,0.000005,0,0,0,1.618034
23.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.550728,0.500000,stable,0.158071,0,0,0,1.618034
23.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.793273,0.500000,stable,0.255770,0,0,0,1.618034
23.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.554401,0.500000,stable,0.255773,0,0,0,1.618034
23.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.365514,0.500000,stable,0.158080,0,0,0,1.618034
23.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.488668,0.500000,stable,0.000005,0,0,0,1.618034
23.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.543280,0.500000,stable,0.158071,0,0,0,1.618034
23.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.878089,0.500000,stable,0.255770,0,0,0,1.618034
24,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.709396,0.500000,stable,0.255773,0,0,0,1.618034
24.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.579087,0.500000,stable,0.158080,0,0,0,1.618034
24.200000,0.767335,0.268941,1,0,0.000011,1,0.268941,0,385.722938,0.500000,stable,0.000005,0,0,0,1.618034
24.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.714214,0.500000,stable,0.158071,0,0,0,1.618034
24.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.907153,0.500000,stable,0.255770,0,0,0,1.618034
24.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.598985,0.500000,stable,0.255773,0,0,0,1.618034
24.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.419613,0.500000,stable,0.158080,0,0,0,1.618034
24.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.617835,0.500000,stable,0.000005,0,0,0,1.618034
24.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.707267,0.500000,stable,0.158071,0,0,0,1.618034
24.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,385.985148,0.500000,stable,0.255770,0,0,0,1.618034
25,0.000000,0.952574,1,2.153006,0.000010,1,0.952574,0,387.741592,0.500000,transitoire,0.255773,0,0,0,1.618034
25.100000,0.474239,0.268941,1,7.625817,0.000010,1,0.268941,0,387.616191,0.500000,transitoire,0.158080,0.008578,21.530063,0.100000,1.618034
25.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.833565,0.500000,stable,0.000005,0.038805,54.728109,0.100000,1.618034
25.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.864736,0.500000,stable,0.158071,0.038651,-76.258172,0.100000,1.618034
25.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.011875,0.500000,stable,0.255770,0.038499,0,0.100000,1.618034
25.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.639653,0.500000,stable,0.255773,0.038348,0,0.100000,1.618034
25.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.468918,0.500000,stable,0.158080,0.038199,0,0.100000,1.618034
25.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.736440,0.500000,stable,0.000005,0.038050,0,0.100000,1.618034
25.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.858242,0.500000,stable,0.158071,0.037902,0,0.100000,1.618034
25.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.083840,0.500000,stable,0.255770,0.037756,0,0.100000,1.618034
26,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.771301,0.500000,stable,0.255773,0.037611,0,0.100000,1.618034
26.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.650452,0.500000,stable,0.158080,0.037467,0,0.100000,1.618034
26.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.935746,0.500000,stable,0.000005,0.037324,0,0.100000,1.618034
26.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.003776,0.500000,stable,0.158071,0.037182,0,0.100000,1.618034
26.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.108501,0.500000,stable,0.255770,0.037041,0,0.100000,1.618034
26.500000,0.000000,0.268941,1,0,0.000012,1,0.268941,0,387.676894,0.500000,stable,0.255773,0.036901,0,0.100000,1.618034
26.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.514032,0.500000,stable,0.158080,0.036762,0,0.100000,1.618034
26.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.845724,0.500000,stable,0.000005,0.036625,0,0.100000,1.618034
26.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,384.997694,0.500000,stable,0.158071,0.036488,0,0.100000,1.618034
26.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.175109,0.500000,stable,0.255770,0.036353,0,0.100000,1.618034
27,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.798798,0.500000,stable,0.255773,0.036218,0,0.100000,1.618034
27.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.682184,0.500000,stable,0.158080,0.036084,0,0.100000,1.618034
27.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.030413,0.500000,stable,0.000005,0.035952,0,0.100000,1.618034
27.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.132600,0.500000,stable,0.158071,0.035820,0,0.100000,1.618034
27.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.197935,0.500000,stable,0.255770,0.035689,0,0.100000,1.618034
27.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.711119,0.500000,stable,0.255773,0.035559,0,0.100000,1.618034
27.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.555460,0.500000,stable,0.158080,0.035431,0,0.100000,1.618034
27.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.946742,0.500000,stable,0.000005,0.035303,0,0.100000,1.618034
27.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.126893,0.500000,stable,0.158071,0.035176,0,0.100000,1.618034
27.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.259763,0.500000,stable,0.255770,0.035050,0,0.100000,1.618034
28,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.824324,0.500000,stable,0.255773,0.034924,0,0.100000,1.618034
28.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.711658,0.500000,stable,0.158080,0.034800,0,0.100000,1.618034
28.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.118365,0.500000,stable,0.000005,0.034677,0,0.100000,1.618034
28.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.252295,0.500000,stable,0.158071,0.034554,0,0.100000,1.618034
28.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.280950,0.500000,stable,0.255770,0.034432,0,0.100000,1.618034
28.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.742678,0.500000,stable,0.255773,0.034312,0,0.100000,1.618034
28.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.593632,0.500000,stable,0.158080,0.034192,0,0.100000,1.618034
28.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.040396,0.500000,stable,0.000005,0.034073,0,0.100000,1.618034
28.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.246929,0.500000,stable,0.158071,0.033954,0,0.100000,1.618034
28.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.338494,0.500000,stable,0.255770,0.033837,0,0.100000,1.618034
29,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.848081,0.500000,stable,0.255773,0.033720,0,0.100000,1.618034
29.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.739106,0.500000,stable,0.158080,0.033604,0,0.100000,1.618034
29.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.200293,0.500000,stable,0.000005,0.033489,0,0.100000,1.618034
29.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.363797,0.500000,stable,0.158071,0.033375,0,0.100000,1.618034
29.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.358213,0.500000,stable,0.255770,0.033261,0,0.100000,1.618034
29.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.771866,0.500000,stable,0.255773,0.033149,0,0.100000,1.618034
29.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.628912,0.500000,stable,0.158080,0.033037,0,0.100000,1.618034
29.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.127462,0.500000,stable,0.000005,0.032925,0,0.100000,1.618034
29.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.358744,0.500000,stable,0.158071,0.032815,0,0.100000,1.618034
29.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.411903,0.500000,stable,0.255770,0.032705,0,0.100000,1.618034
30,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.870248,0.500000,stable,0.255773,0.032596,0,0.100000,1.618034
30.100000,0.474239,0.268941,1,0,0.000012,1,0.268941,0,387.764731,0.500000,stable,0.158080,0.032488,0,0.100000,1.618034
30.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.276794,0.500000,stable,0.000005,0.032380,0,0.100000,1.618034
30.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.467919,0.500000,stable,0.158071,0.032273,0,0.100000,1.618034
30.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.430302,0.500000,stable,0.255770,0.032167,0,0.100000,1.618034
30.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.798940,0.500000,stable,0.255773,0.032062,0,0.100000,1.618034
30.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.661614,0.500000,stable,0.158080,0.031957,0,0.100000,1.618034
30.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.208610,0.500000,stable,0.000005,0.031853,0,0.100000,1.618034
30.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.463153,0.500000,stable,0.158071,0.031749,0,0.100000,1.618034
30.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.480513,0.500000,stable,0.255770,0.031647,0,0.100000,1.618034
31,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.890979,0.500000,stable,0.255773,0.031545,0,0.100000,1.618034
31.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.788707,0.500000,stable,0.158080,0.031443,0,0.100000,1.618034
31.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.348391,0.500000,stable,0.000005,0.031342,0,0.100000,1.618034
31.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.565372,0.500000,stable,0.158071,0.031242,0,0.100000,1.618034
31.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.497719,0.500000,stable,0.255770,0.031143,0,0.100000,1.618034
31.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.824119,0.500000,stable,0.255773,0.031044,0,0.100000,1.618034
31.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.692008,0.500000,stable,0.158080,0.030946,0,0.100000,1.618034
31.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.284423,0.500000,stable,0.000005,0.030848,0,0.100000,1.618034
31.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.560869,0.500000,stable,0.158071,0.030751,0,0.100000,1.618034
31.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.544780,0.500000,stable,0.255770,0.030655,0,0.100000,1.618034
32,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.910410,0.500000,stable,0.255773,0.030559,0,0.100000,1.618034
32.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.811190,0.500000,stable,0.158080,0.030464,0,0.100000,1.618034
32.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.415540,0.500000,stable,0.000005,0.030369,0,0.100000,1.618034
32.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.656775,0.500000,stable,0.158071,0.030275,0,0.100000,1.618034
32.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.560905,0.500000,stable,0.255770,0.030182,0,0.100000,1.618034
32.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.847594,0.500000,stable,0.255773,0.030089,0,0.100000,1.618034
32.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.720327,0.500000,stable,0.158080,0.029996,0,0.100000,1.618034
32.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.355409,0.500000,stable,0.000005,0.029905,0,0.100000,1.618034
32.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.652515,0.500000,stable,0.158071,0.029813,0,0.100000,1.618034
32.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.605101,0.500000,stable,0.255770,0.029723,0,0.100000,1.618034
33,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.928659,0.500000,stable,0.255773,0.029633,0,0.100000,1.618034
33.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.832314,0.500000,stable,0.158080,0.029543,0,0.100000,1.618034
33.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.478644,0.500000,stable,0.000005,0.029454,0,0.100000,1.618034
33.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.742676,0.500000,stable,0.158071,0.029366,0,0.100000,1.618034
33.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.620245,0.500000,stable,0.255770,0.029278,0,0.100000,1.618034
33.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.869531,0.500000,stable,0.255773,0.029191,0,0.100000,1.618034
33.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.746774,0.500000,stable,0.158080,0.029104,0,0.100000,1.618034
33.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.422015,0.500000,stable,0.000005,0.029017,0,0.100000,1.618034
33.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.738639,0.500000,stable,0.158071,0.028931,0,0.100000,1.618034
33.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.661832,0.500000,stable,0.255770,0.028846,0,0.100000,1.618034
34,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.945830,0.500000,stable,0.255773,0.028761,0,0.100000,1.618034
34.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.852199,0.500000,stable,0.158080,0.028677,0,0.100000,1.618034
34.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.538058,0.500000,stable,0.000005,0.028593,0,0.100000,1.618034
34.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.823556,0.500000,stable,0.158071,0.028510,0,0.100000,1.618034
34.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.676081,0.500000,stable,0.255770,0.028427,0,0.100000,1.618034
34.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.890076,0.500000,stable,0.255773,0.028344,0,0.100000,1.618034
34.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.771528,0.500000,stable,0.158080,0.028262,0,0.100000,1.618034
34.700000,-0.767335,0.268941,1,0,0.000013,1,0.268941,0,386.484632,0.500000,stable,0.000005,0.028181,0,0.100000,1.618034
34.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.819725,0.500000,stable,0.158071,0.028100,0,0.100000,1.618034
34.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.715281,0.500000,stable,0.255770,0.028020,0,0.100000,1.618034
35,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.962017,0.500000,stable,0.255773,0.027939,0,0.100000,1.618034
35.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.870951,0.500000,stable,0.158080,0.027860,0,0.100000,1.618034
35.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.594095,0.500000,stable,0.000005,0.027781,0,0.100000,1.618034
35.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.899843,0.500000,stable,0.158071,0.027702,0,0.100000,1.618034
35.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.728713,0.500000,stable,0.255770,0.027624,0,0.100000,1.618034
35.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.909354,0.500000,stable,0.255773,0.027546,0,0.100000,1.618034
35.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.794745,0.500000,stable,0.158080,0.027469,0,0.100000,1.618034
35.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.543610,0.500000,stable,0.000005,0.027392,0,0.100000,1.618034
35.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.896204,0.500000,stable,0.158071,0.027315,0,0.100000,1.618034
35.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.765727,0.500000,stable,0.255770,0.027239,0,0.100000,1.618034
36,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.977302,0.500000,stable,0.255773,0.027163,0,0.100000,1.618034
36.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.888664,0.500000,stable,0.158080,0.027088,0,0.100000,1.618034
36.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.647036,0.500000,stable,0.000005,0.027013,0,0.100000,1.618034
36.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.971918,0.500000,stable,0.158071,0.026939,0,0.100000,1.618034
36.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.778410,0.500000,stable,0.255770,0.026865,0,0.100000,1.618034
36.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.927481,0.500000,stable,0.255773,0.026791,0,0.100000,1.618034
36.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.816562,0.500000,stable,0.158080,0.026718,0,0.100000,1.618034
36.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.599254,0.500000,stable,0.000005,0.026645,0,0.100000,1.618034
36.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,385.968456,0.500000,stable,0.158071,0.026573,0,0.100000,1.618034
36.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.813416,0.500000,stable,0.255770,0.026501,0,0.100000,1.618034
37,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.991757,0.500000,stable,0.255773,0.026429,0,0.100000,1.618034
37.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.905423,0.500000,stable,0.158080,0.026358,0,0.100000,1.618034
37.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.697130,0.500000,stable,0.000005,0.026287,0,0.100000,1.618034
37.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.040120,0.500000,stable,0.158071,0.026217,0,0.100000,1.618034
37.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.825410,0.500000,stable,0.255770,0.026147,0,0.100000,1.618034
37.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.944554,0.500000,stable,0.255773,0.026077,0,0.100000,1.618034
37.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.837102,0.500000,stable,0.158080,0.026008,0,0.100000,1.618034
37.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.651841,0.500000,stable,0.000005,0.025939,0,0.100000,1.618034
37.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.036823,0.500000,stable,0.158071,0.025870,0,0.100000,1.618034
37.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.858567,0.500000,stable,0.255770,0.025802,0,0.100000,1.618034
38,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.005450,0.500000,stable,0.255773,0.025734,0,0.100000,1.618034
38.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.921301,0.500000,stable,0.158080,0.025666,0,0.100000,1.618034
38.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.744602,0.500000,stable,0.000005,0.025599,0,0.100000,1.618034
38.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.104753,0.500000,stable,0.158071,0.025532,0,0.100000,1.618034
38.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.869927,0.500000,stable,0.255770,0.025466,0,0.100000,1.618034
38.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.960663,0.500000,stable,0.255773,0.025400,0,0.100000,1.618034
38.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.856472,0.500000,stable,0.158080,0.025334,0,0.100000,1.618034
38.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.701615,0.500000,stable,0.000005,0.025268,0,0.100000,1.618034
38.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.101610,0.500000,stable,0.158071,0.025203,0,0.100000,1.618034
38.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.901378,0.500000,stable,0.255770,0.025138,0,0.100000,1.618034
39,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.018438,0.500000,stable,0.255773,0.025074,0,0.100000,1.618034
39.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.936368,0.500000,stable,0.158080,0.025010,0,0.100000,1.618034
39.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.789651,0.500000,stable,0.000005,0.024946,0,0.100000,1.618034
39.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.166090,0.500000,stable,0.158071,0.024883,0,0.100000,1.618034
39.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.912153,0.500000,stable,0.255770,0.024819,0,0.100000,1.618034
39.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.975887,0.500000,stable,0.255773,0.024757,0,0.100000,1.618034
39.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.874769,0.500000,stable,0.158080,0.024694,0,0.100000,1.618034
39.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.748795,0.500000,stable,0.000005,0.024632,0,0.100000,1.618034
39.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.163090,0.500000,stable,0.158071,0.024570,0,0.100000,1.618034
39.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.942025,0.500000,stable,0.255770,0.024508,0,0.100000,1.618034
40,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.030774,0.500000,stable,0.255773,0.024447,0,0.100000,1.618034
40.100000,0.474239,0.268941,1,0,0.000013,1,0.268941,0,387.950683,0.500000,stable,0.158080,0.024386,0,0.100000,1.618034
40.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.832459,0.500000,stable,0.000005,0.024325,0,0.100000,1.618034
40.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.224377,0.500000,stable,0.158071,0.024265,0,0.100000,1.618034
40.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.952259,0.500000,stable,0.255770,0.024205,0,0.100000,1.618034
40.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,387.990296,0.500000,stable,0.255773,0.024145,0,0.100000,1.618034
40.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.892079,0.500000,stable,0.158080,0.024086,0,0.100000,1.618034
40.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.793580,0.500000,stable,0.000005,0.024027,0,0.100000,1.618034
40.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.221511,0.500000,stable,0.158071,0.023968,0,0.100000,1.618034
40.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.980670,0.500000,stable,0.255770,0.023909,0,0.100000,1.618034
41,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.042507,0.500000,stable,0.255773,0.023851,0,0.100000,1.618034
41.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.964301,0.500000,stable,0.158080,0.023793,0,0.100000,1.618034
41.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.873189,0.500000,stable,0.000005,0.023735,0,0.100000,1.618034
41.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.279836,0.500000,stable,0.158071,0.023678,0,0.100000,1.618034
41.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,386.990403,0.500000,stable,0.255770,0.023620,0,0.100000,1.618034
41.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.003954,0.500000,stable,0.255773,0.023563,0,0.100000,1.618034
41.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.908479,0.500000,stable,0.158080,0.023507,0,0.100000,1.618034
41.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.836146,0.500000,stable,0.000005,0.023450,0,0.100000,1.618034
41.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.277095,0.500000,stable,0.158071,0.023394,0,0.100000,1.618034
41.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.017457,0.500000,stable,0.255770,0.023338,0,0.100000,1.618034
